2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'pHYs' 57 9
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IDAT' 78 351
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IHDR' 16 13
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'sBIT' 41 4
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : _open                     :: b'sBIT' 41 4 (unknown)
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'pHYs' 57 9
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IDAT' 78 364
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IHDR' 16 13
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'sBIT' 41 4
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : _open                     :: b'sBIT' 41 4 (unknown)
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'pHYs' 57 9
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IDAT' 78 1189
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IHDR' 16 13
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'sBIT' 41 4
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : _open                     :: b'sBIT' 41 4 (unknown)
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'pHYs' 57 9
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IDAT' 78 2994
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IHDR' 16 13
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'sBIT' 41 4
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : _open                     :: b'sBIT' 41 4 (unknown)
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'pHYs' 57 9
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IDAT' 78 374
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IHDR' 16 13
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'sBIT' 41 4
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : _open                     :: b'sBIT' 41 4 (unknown)
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'pHYs' 57 9
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IDAT' 78 286
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IHDR' 16 13
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'sBIT' 41 4
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : _open                     :: b'sBIT' 41 4 (unknown)
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'pHYs' 57 9
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IDAT' 78 263
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IHDR' 16 13
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'sBIT' 41 4
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : _open                     :: b'sBIT' 41 4 (unknown)
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'pHYs' 57 9
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IDAT' 78 387
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IHDR' 16 13
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'sBIT' 41 4
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : _open                     :: b'sBIT' 41 4 (unknown)
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'pHYs' 57 9
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IDAT' 78 436
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IHDR' 16 13
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'sBIT' 41 4
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : _open                     :: b'sBIT' 41 4 (unknown)
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'pHYs' 57 9
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IDAT' 78 351
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IHDR' 16 13
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'sBIT' 41 4
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : _open                     :: b'sBIT' 41 4 (unknown)
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'pHYs' 57 9
2025-05-05 13:46:17 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IDAT' 78 364
2025-05-05 13:46:18 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IHDR' 16 13
2025-05-05 13:46:18 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'sBIT' 41 4
2025-05-05 13:46:18 : DEBUG    : PIL.PngImagePlugin             : _open                     :: b'sBIT' 41 4 (unknown)
2025-05-05 13:46:18 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'pHYs' 57 9
2025-05-05 13:46:18 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IDAT' 78 1189
2025-05-05 13:46:18 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IHDR' 16 13
2025-05-05 13:46:18 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'sBIT' 41 4
2025-05-05 13:46:18 : DEBUG    : PIL.PngImagePlugin             : _open                     :: b'sBIT' 41 4 (unknown)
2025-05-05 13:46:18 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'pHYs' 57 9
2025-05-05 13:46:18 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IDAT' 78 2994
2025-05-05 13:46:18 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IHDR' 16 13
2025-05-05 13:46:18 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'sBIT' 41 4
2025-05-05 13:46:18 : DEBUG    : PIL.PngImagePlugin             : _open                     :: b'sBIT' 41 4 (unknown)
2025-05-05 13:46:18 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'pHYs' 57 9
2025-05-05 13:46:18 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IDAT' 78 374
2025-05-05 13:46:18 : DEBUG    : PIL.PngImagePlugin             : call                      :: STREAM b'IHDR' 16 13
